rating,review
5,"['barang', 'original', 'pengiriman', 'cepat']"
5,"['murah', 'tapi', 'oke']"
5,"['on', 'time']"
5,"['mantapp', 'kurir', 'amanah']"
5,"['sangatlh', 'memuaskn']"
5,"['pengiriman', 'cepat']"
2,"['lama', 'di', 'kirimnya']"
5,"['bagus', 'sekali']"
5,"['ongkirnya', 'digratisin']"
5,"['mantab', 'hari', 'nyampe']"
5,"['ditunggu', 'flash', 'sale', 'lagi', 'hari', 'kamis', 'yaa']"
5,"['barang', 'baik', 'sesuai', 'dengan', 'diskripsi']"
5,"['barang', 'bagus', 'kiriman', 'ekspress', 'sampai', 'di', 'hari', 'yang', 'sama']"
5,"['pengiriman', 'dan', 'barang', 'bagus', 'sesuai']"
4,"['dibanyakin', 'flash', 'sale']"
5,"['oke', 'pesanan', 'sesuai', 'dan', 'bergaransi', 'tam']"
5,"['packing', 'oke', 'dan', 'selalu', 'datang', 'sesuai', 'estimasi']"
5,['suiiip']
5,"['mantab', 'hape', 'keren', 'harga', 'murah']"
5,"['salam', 'tengkulak']"
5,"['pokoknya', 'puas', 'belanja', 'di', 'lazada']"
4,"['jangan', 'naik', 'harganya']"
5,"['barangnya', 'baguss', 'ga', 'nyesel', 'dapat', 'rebutan', 'dari', 'flash', 'sale', 'good', 'job']"
5,"['maen', 'fs', 'ga', 'pernah', 'gagal', 'ya', 'tetep', 'puas', 'lah', 'mau', 'apa', 'lagi']"
5,"['oke', 'bagus']"
5,"['barang', 'sudah', 'sampai', 'dengan', 'selamat']"
5,"['makasih', 'sangat', 'puas']"
3,"['dus', 'penyok', 'kurir', 'lex', 'nya', 'ga', 'dikasih', 'tau', 'apa', 'kalo', 'itu', 'hape']"
5,"['pengiriman', 'cepat', 'aman', 'dan', 'lancar', 'terima', 'kasih', 'lazada']"
5,"['mantab', 'pesanan', 'cepet', 'sampainya']"
5,"['tepat', 'waktu']"
4,"['sayangnya', 'utk', 'pembelian', 'xiaomi', 'redmi', 'sgt', 'sulit', 'selalu', 'error', 'dan', 'tiba', 'sold', 'out']"
5,"['tidak', 'ada', 'cacat', 'barang', 'cepat', 'sampai', 'lazada', 'the', 'best', 'deh', 'kalau', 'menyangkut', 'handphone']"
5,"['barang', 'di', 'terima', 'lebih', 'cepat', 'dr', 'perkiraan', 'cod', 'lancar', 'jaya', 'over', 'all', 'matap', 'djiwa', 'gan']"
5,"['pesanan', 'sudah', 'saya', 'terima']"
5,"['barang', 'telah', 'sampai', 'dengan', 'kondisi', 'baik', 'kurir', 'jg', 'baik', 'sopan', 'tp', 'invoice', 'gag', 'ada']"
5,"['pelayanan', 'memuaskan', 'barang', 'sesuai', 'jadwal', 'sampainya']"
5,"['lazada', 'terbaiquee']"
5,"['terima', 'kasih', 'lazada', 'buat', 'kurir', 'terima', 'kasih', 'banyak', 'pak']"
5,"['pengiriman', 'cepet', 'bgt', 'josss']"
5,"['kualitas', 'oke', 'sesuai', 'harga', 'pas', 'digenggam']"
4,"['kalo', 'bisa', 'pengirimannya', 'dipercepat']"
5,"['produck', 'sesuai', 'packing', 'rapih', 'aman']"
5,"['seneng', 'plus', 'memuaskan']"
5,"['hargaaaa', 'muraaah', 'selalu', 'top', 'dah']"
5,"['film', 'thailand']"
5,"['packing', 'rapi', 'pake', 'bubble', 'wrap', 'kagi', 'sering', 'sering', 'ya']"
5,"['bagus', 'mantap', 'thx', 'lazada']"
4,"['barang', 'sudah', 'diterima', 'dan', 'langsung', 'diambil', 'yang', 'pesen', 'maklum', 'hanya', 'titipan']"
5,"['maen', 'fs', 'ga', 'pernah', 'gagal', 'ya', 'tetep', 'puas', 'lah', 'mau', 'apa', 'lagi', 'sayangnya', 'ga', 'free', 'ongkir']"
4,"['lumayan', 'bgus', 'nmun', 'pengriman', 'sering', 'terlambat']"
5,['trimkasi']
5,['mantabbbbzz']
5,"['saya', 'suka', 'tetapi', 'harganya', 'sudah', 'naik', 'ribu']"
5,"['brng', 'd', 'trima', 'lbh', 'cepat', 'kondisi', 'bagus', 'sesuai', 'pesan']"
5,"['produk', 'sesuai', 'harapan', 'sampai', 'juni', 'semua', 'masih', 'oke']"
5,"['sudah', 'smpai', 'dgn', 'selamat', 'smoga', 'awet', 'aamiin']"
1,"['include', 'nya', 'powerbank', 'gak', 'sampe', 'rumah']"
5,"['kiriman', 'cepat', 'sampe', 'barang', 'mantap', 'kalau', 'bisa', 'harga', 'turun', 'lagi', 'dong']"
5,"['pengiriman', 'lama', 'banget']"
5,"['semoga', 'untuk', 'order', 'berikutnya', 'dapat', 'lagi']"
5,"['produk', 'sih', 'bagus', 'pengirimannya', 'lex', 'yg', 'bikin', 'emosi', 'karena', 'lamaaaa', 'nyampeknya']"
5,"['terima', 'kasih', 'lazada', 'memberikan', 'pelayanan', 'yang', 'terbaik']"
5,"['rebutan', 'dan', 'dpt']"
4,"['hp', 'dateng', 'duluan', 'dari', 'estimasi', 'kurir', 'tidak', 'konfirmasi', 'via', 'telpon', 'atau', 'email']"
4,"['mantab', 'brg', 'ssuai', 'pesanan', 'pengiriman', 'lumayan', 'cepat']"
5,"['barang', 'bagus', 'cuma', 'plastik', 'wrapnya', 'sdkit', 'sobek']"
5,"['produk', 'oke', 'kiriman', 'sampai', 'sesuai', 'estimasi']"
5,"['sayang', 'harganya', 'naik']"
5,"['bgusss', 'modal']"
5,"['lanjutkan', 'lazada', 'xiaomi', 'semoga', 'kedepannya', 'harga', 'bs', 'turun', 'jd', 'jt', 'lg']"
5,"['belinya', 'susah', 'banget', 'x', 'baru', 'berhasil']"
4,"['hpnya', 'mantap', 'harga', 'bersahabat', 'sip', 'pokokknya']"
5,"['pengiriman', 'cepat', 'memuaskan']"
4,"['masalah', 'keceptan', 'pengemasan', 'sama', 'pngiriman', 'tlng', 'di', 'tingkatkan', 'satu', 'minggu', 'bru', 'dtng', 'brng', 'nya']"
5,"['terima', 'kasih', 'lazada', 'pengiriman', 'cepat', 'packaging', 'bagus', 'dan', 'rapi']"
5,"['mantab', 'barang', 'sesuai', 'deskripsi']"
5,"['moga', 'moga', 'kamis', 'dapat', 'lagi', 'heheheh']"
4,"['resi', 'gak', 'ada', 'tau', 'tau', 'udah', 'sampe', 'aja']"
4,"['hashtag', 'xiaomi']"
4,"['flashsale', 'nya', 'kapan', 'terus', 'harga', 'tolong', 'jangan', 'di', 'naikin', 'lagi']"
4,"['barang', 'datang', 'cepet', 'juga', 'packingan', 'oke', 'mulusss', 'lussss']"
4,"['barang', 'ok', 'pengiriman', 'sangat', 'cepat']"
5,"['pengiriman', 'cepat', 'kurir', 'juga', 'raman']"
5,"['pengiriman', 'cepat', 'produk', 'aman', 'dan', 'berfungsi', 'thanks', 'lazada']"
5,"['pengiriman', 'cepat', 'barang', 'bagus']"
5,"['tapi', 'sayang', 'partner', 'logistiknya', 'tdk', 'sesuai', 'jadwal', 'yang', 'tertera']"
5,"['thx', 'lazada']"
2,"['barang', 'sampai', 'nya', 'cepat', 'tapi', 'kenapa', 'tidak', 'ada', 'kartu', 'garansi', 'nya', 'dr', 'tam']"
5,"['mantap', 'pisan']"
5,"['thx', 'u', 'lazada']"
5,"['cuma', 'sayang', 'ada', 'kenaikan', 'harga']"
5,"['lazada', 'emang', 'top', 'barang', 'cepet', 'sampai', 'dan', 'sesuai', 'prsanan', 'moga', 'minggu', 'depan', 'ada', 'lagi']"
5,"['bagus', 'dan', 'sesuai']"
5,"['harga', 'terjangkau', 'tp', 'spesifikasi', 'oke', 'punya', 'trims', 'lazada', 'sering', 'sering', 'aja', 'ya', 'hehee']"
5,['joosss']
1,"['kecewa', 'barang', 'banyak', 'yang', 'dibatalkan']"
5,"['mantab', 'jiwa']"
5,"['terimakasih', 'sampai', 'dgn', 'selamat']"
5,"['harga', 'turunin', 'dong', 'kok', 'malah', 'dnaikin', 'hrgnya', 'mentang', 'mentang', 'laris']"
5,"['alhamdullillah', 'dapat', 'jugaa']"
5,"['ingin', 'beli', 'lagi', 'semoga', 'harga', 'nya', 'tidak', 'naik']"
5,"['mantap', 'barang', 'sampai', 'sesuai', 'pesanan']"
5,"['wes', 'ewes', 'ewes', 'bablas', 'angine', 'm']"
5,"['barg', 'diterima', 'dengan', 'baik']"
4,"['tingkatkan', 'aja', 'lagi', 'pengiriman', 'lwat', 'ninja']"
5,"['pesanan', 'sudah', 'sampai', 'hari', 'pengiriman', 'ada', 'bublewarp', 'nya', 'awmoga', 'awet', 'tanks', 'lazada']"
5,"['barang', 'sesuai', 'pesanan', 'cepat', 'sampai', 'trims']"
5,['makasig']
3,"['ok', 'sesuai', 'pesanan', 'cm', 'pengiriman', 'minggu', 'baru', 'nyampek', 'padahal', 'normalnya', 'hr', 'sudh', 'sampai']"
5,"['lambat', 'pengiriman', 'ajha']"
5,"['pokoknya', 'mantap', 'ditunggu', 'fs', 'selanjutnya']"
5,"['k', 'sudah', 'snapdragon']"
5,"['barang', 'sampai', 'dengan', 'keadaan', 'aman', 'good', 'lah', 'terimakasih']"
4,"['yaps', 'oke', 'sampe', 'dengan', 'selamat', 'diantar', 'oleh', 'ninja']"
5,"['produk', 'bagus', 'good', 'lah']"
5,"['datang', 'tepat', 'waktu', 'kurir', 'ramah', 'makasih', 'lazada']"
5,"['terima', 'kasih', 'telah', 'menjaga', 'kepercayaan', 'konsumen', 'dalam', 'hal', 'pelayanan', 'maupun', 'kualitas', 'barang']"
5,"['barang', 'sesuai', 'pesanan', 'harga', 'murah', 'pengiriman', 'cepat', 'dan', 'gratis']"
1,"['wih', 'kok', 'di', 'buka', 'cma', 'masuk', 'ke', 'twitlist', 'ga', 'hisa', 'dimasukannke', 'promo', 'aneh', 'ini']"
5,"['barang', 'cepat', 'datang', 'terimaksih', 'lazada']"
5,"['pengiriman', 'cepat', 'sebelum', 'waktu', 'estimasi', 'sudah', 'sampai', 'tp', 'knp', 'jadi', 'ada', 'ongkirnya', 'ya']"
4,"['paking', 'bagus', 'walaupun', 'agak', 'molor']"
5,"['handphone', 'bagus', 'harga', 'bersahabat', 'd']"
5,"['josss', 'gannn']"
5,"['pesanan', 'sampai']"
5,"['pengiriman', 'cepat', 'barang', 'sesuai', 'ekspetasi']"
4,"['barang', 'bagus', 'kondisi', 'no', 'cacat', 'tp', 'sayang', 'pengiriman', 'lama', 'minggu', 'nr', 'sampai']"
5,"['barang', 'bagua']"
5,"['walau', 'susah', 'dapetinya']"
4,"['pengiriman', 'lumayan', 'cepat', 'barang', 'good', 'condition', 'saya', 'suka', 'belanja', 'di', 'lazada', 'trims', 'lazada']"
5,"['semoga', 'redmi', 'a', 'trus', 'keren']"
5,"['beberapa', 'jam', 'baru', 'datang', 'langsung', 'dibeli', 'orang']"
5,"['pengiriman', 'cepat', 'packing', 'aman', 'segel', 'terjaga', 'untuk', 'device', 'nya', 'mantap', 'box', 'aman', 'thanks']"
5,"['xiaomi', 'mantab']"
5,"['bintang', 'dahhh']"
5,"['trimksh', 'lazada', 'barang', 'sudah', 'sampai', 'hpnya', 'mantap', 'murah', 'tp', 'bukan', 'barang', 'murahan']"
5,"['ok', 'sipp', 'packing', 'rapi', 'kardus', 'nya', 'jg', 'msh', 'fress']"
5,"['barang', 'bagus', 'pengiriman', 'cepat', 'servis', 'memuaskan']"
5,"['barang', 'oke', 'good']"
5,"['turunin', 'hargaaaaaa']"
5,"['barang', 'berkualitas', 'harga', 'murah', 'terimakasih', 'lazada']"
4,"['lumayan', 'dengan', 'harga', 'segitu']"
5,['tks']
5,"['terbaik', 'dikelasnya']"
5,"['bagus', 'barang', 'nya', 'dan', 'cepat', 'pengiriman', 'nya']"
5,"['barang', 'datang', 'dengan', 'selamat', 'tpi', 'sejak', 'ninja', 'menyerang', 'pengirimannya', 'agak', 'lama']"
4,"['pengiriman', 'agag', 'lama', 'gag', 'kayak', 'pertama', 'kli', 'bki', 'paking', 'bgus', 'dan', 'rapu']"
5,"['bagus', 'n', 'mantap']"
5,"['trimakasih', 'lazada']"
5,"['barang', 'bagus', 'sesuai', 'pesanan']"
5,"['barang', 'cepat', 'banget', 'sampenya', 'rezeki', 'jadi', 'lancar']"
5,"['tapi', 'barang', 'mantap']"
5,"['pengiriman', 'baik', 'barang', 'oke']"
5,"['saya', 'suka', 'bnget']"
5,"['mantaaap', 'sekali']"
5,"['gak', 'rugi', 'beli', 'hp', 'ini', 'mantabbbbz']"
4,"['pas', 'dibuka', 'bagus', 'aja']"
1,"['pengiriman', 'lewat', 'pos', 'indonesia', 'ke', 'luar', 'jawa', 'sangat', 'buruk', 'fs', 'tanggal', 'sampai', 'tanggal']"
5,"['banyakin', 'stok', 'nya', 'dong']"
5,"['pengiriman', 'cepat']"
5,"['puas', 'barang', 'asyik', 'di', 'pakainya', 'kapan', 'ada', 'flascell', 'lagi', 'nih']"
5,"['mantap', 'banget', 'sesuai', 'deskripsi']"
5,"['kapan', 'ada', 'flash', 'sale', 'lagi']"
1,"['order', 'yang', 'datang', 'aja']"
5,"['redmi', 'a', 'sudah', 'ditangan']"
5,"['barang', 'ok', 'thank', 'lazada']"
5,"['barang', 'sampai', 'dengan', 'cepat', 'packing', 'rapih']"
1,"['ongkir', 'mahal', 'harga', 'naik', 'lama', 'sampai', 'bye', 'bye', 'flashsale', 'xiaomi', 'redmi', 'a']"
5,"['flash', 'sale', 'yang', 'dinanti', 'nanti']"
5,"['barang', 'sudah', 'datang', 'dg', 'selamat', 'dan', 'okeh']"
4,"['pengiriman', 'lama', 'hmpir', 'minggu']"
5,"['barang', 'selalu', 'saya', 'terima', 'dengan', 'baik', 'sesuai', 'pesanan', 'sukses', 'selalu', 'lazada']"
5,"['mantep', 'buat', 'bapak', 'lex', 'tetep', 'kirim', 'hari', 'minggu', 'y']"
1,"['yang', 'saya', 'terima', 'gak', 'sesuai', 'deskripsi']"
5,"['barang', 'oke', 'peking', 'rapi']"
1,"['flash', 'sale', 'nya', 'abal', 'gk', 'bs', 'd', 'bayar', 'bolak', 'balik', 'troli', 'trs']"
5,['mantapssss']
5,"['sudah', 'sampai', 'dari', 'kemaren', 'memang', 'mantap', 'redmj', 'a']"
5,"['satu', 'kata', 'puas']"
5,"['muda', 'han', 'flas', 'sale', 'yg', 'akan', 'datang', 'sy', 'dapat', 'lagi']"
4,"['barang', 'bagus', 'sesuai', 'dg', 'perkiraan']"
5,"['top', 'barang', 'bagus', 'dan', 'resmi']"
5,"['turunkan', 'harga']"
5,"['barang', 'cepet', 'sampai', 'puas', 'dengan', 'barang', 'a', 'tpi', 'packing', 'bublerapnya', 'kurang', 'tebel']"
5,"['harga', 'jutaan', 'bisa', 'dapat', 'hp', 'dengan', 'spek', 'terbagus', 'juossss']"
5,"['pelayanannya', 'bagus']"
5,"['bagus', 'sipp']"
5,"['ok', 'pengiriman', 'cpt']"
5,"['sesuai', 'dgn', 'deskripsi']"
5,['wkwkwkwkwkwkwkw']
2,"['payah', 'deh', 'ah', 'sampe', 'seminggu', 'benerin', 'lagi', 'sistemnya']"
5,"['barang', 'diterima', 'dengan', 'baik', 'dan', 'juga', 'bagus', 'terima', 'kasih', 'lazada']"
5,"['hp', 'terbaik', 'di', 'kelasnya', 'tetap', 'beli', 'ini', 'tuk', 'dijual', 'lagi']"
5,"['barang', 'datang', 'dengan', 'selamat', 'dan', 'lebih', 'cepat', 'dari', 'stimasi']"
5,"['pengiriman', 'cepat', 'barang', 'dlm', 'keadaan', 'baik', 'packingnya', 'jg', 'rapih']"
5,"['mantaf', 'dah', 'cepet', 'jga', 'sampenya']"
5,"['oke', 'sip']"
5,"['barang', 'sesuai', 'pesanan', 'alhamdulillah', 'kurirnya', 'gak', 'nakal', 'd']"
5,"['sangat', 'cepat', 'sampai']"
5,"['produk', 'baik', 'murah', 'sip', 'pkoke', 'mantap']"
5,"['barang', 'sampai', 'dengan', 'aman', 'sayang', 'hrga', 'naik']"
5,"['kalo', 'bisa', 'tiap', 'minggu', 'ada', 'flassale']"
5,"['barang', 'datang', 'tepat', 'waktu', 'kemasn', 'rapi']"
4,"['barang', 'sudah', 'diterima', 'sabtu', 'mohon', 'invoice', 'nya']"
4,"['sering', 'sering', 'flash', 'sale', 'hp', 'murah', 'ya', 'min']"
5,"['hp', 'nya', 'bagus']"
5,"['mantap', 'gan']"
5,"['barang', 'sesuai', 'dengan', 'pesanan', 'segeell', 'cuman', 'hari', 'untuk', 'sampai', 'ke', 'surabaya']"
4,"['bagusssss', 'sayang', 'pengiriman', 'agak', 'lambat', 'itu', 'aja', 'sih']"
5,"['pengiriman', 'cepat', 'boskuhhh']"
5,['siap']
1,"['pengiriman', 'barang', 'pake', 'jasa', 'ninja', 'minggu', 'baru', 'sampe', 'kecewaaa']"
5,"['harga', 'murah', 'spek', 'mantap']"
5,"['datang', 'cepat', 'packing', 'bagus', 'barang', 'mantab', 'mendingxiaomi']"
5,"['selamat', 'sampai', 'tujuan', 'terimakasih', 'lazada']"
5,"['trima', 'kasih', 'lazada', 'brng', 'sdh', 'sampai', 'd', 'di', 'beli', 'xiaomi', 'nya']"
5,"['terima', 'kasih', 'lazada', 'barang', 'selalu', 'sampai', 'tepat', 'waktu']"
5,['bagus']
5,"['untuk', 'kesekian', 'kalinya', 'dapat']"
5,['baguuuussssss']
5,['mantaabbnn']
5,"['bagus', 'dan', 'murah', 'walaupun', 'naik', 'rb', 'tapi', 'saya', 'suka', 'thank', 'lazada']"
5,['mantaaab']
4,"['barangnya', 'oke', 'tapii', 'agak', 'lama', 'sih', 'pengiriman', 'nya', 'haa']"
5,"['kurir', 'ramah', 'barang', 'aman']"
4,"['puas', 'tank', 'lazada']"
5,"['barang', 'murah', 'dan', 'garansi', 'resmi', 'mantap']"
5,"['lumayan', 'dpt', 'utk', 'flash', 'sale', 'xiaomi', 'biarpun', 'agak', 'susah']"
4,"['barang', 'telah', 'diterima', 'dengan', 'baik']"
5,"['puas', 'bagus']"
5,"['thanks', 'xiomi', 'thanks', 'lazada']"
5,"['barangnya', 'kren', 'pengiriman', 'cepet']"
5,"['good', 'servie', 'good', 'job']"
1,"['pengiriman', 'sangat', 'lama']"
5,"['produk', 'sangat', 'baik', 'harga', 'produk', 'sangat', 'baik', 'pengiriman', 'super', 'cepat']"
5,"['mantappp', 'dapet', 'promo', 'xiomy']"
5,"['harga', 'murah', 'bagus', 'buat', 'kerja', 'bisa']"
5,"['pengiriman', 'cepat', 'barang', 'sesuai', 'spek', 'terima', 'kasih']"
5,['siip']
5,"['sudah', 'saya', 'terima', 'dengan', 'baik']"
5,"['di', 'pesan', 'kamis', 'jum', 'at', 'datang', 'dah', 'biasa', 'order', 'flash', 'sale', 'lazada', 'selalu', 'tepat', 'waktu']"
5,"['semoga', 'stok', 'barangnya', 'banyak']"
5,"['biar', 'bintang', 'yang', 'bicara']"
4,"['sy', 'suka', 'sy', 'suka']"
5,"['ok', 'terimakasih', 'lazad']"
5,"['bagus', 'overall', 'walaupun', 'sempat', 'pernah', 'dicancel', 'ordernya']"
5,"['cepat', 'sampainya']"
5,"['barang', 'bagus', 'dan', 'packing', 'rapih']"
5,"['best', 'pokoknya']"
5,"['barang', 'normal', 'semua', 'tanpa', 'kendala']"
5,"['bagus', 'terbaik']"
5,"['okeh', 'putih']"
1,"['pengiriman', 'lamaaa', 'tolong', 'utk', 'diperbaiki', 'karena', 'utk', 'kenyamanan', 'pelanggan', 'terima', 'kasih']"
5,"['terima', 'kasih', 'lazada', 'barang', 'sudah', 'sampai']"
1,"['alangkah', 'baiknya', 'di', 'kasih', 'faktur', 'pembelian']"
5,"['akhirnya', 'dapet', 'juga', 'puaas', 'bgt', 'niih']"
5,"['cepet', 'banget', 'pake', 'sicepat', 'express']"
5,"['untuk', 'ekspedisi', 'sudah', 'bagus']"
5,"['lazada', 'best']"
5,"['barang', 'joss']"
4,"['pengiriman', 'ke', 'jabotabek', 'sampai', 'hari', 'padahal', 'h', 'sudah', 'ada', 'resi', 'mohon', 'perbaiki', 'ya', 'lazada']"
5,"['barang', 'ok', 'semoga', 'bisa', 'dapat', 'lagi']"
5,"['lebih', 'murah', 'lagi', 'donk', 'jangan', 'naikin', 'harga']"
5,"['bagus', 'juga']"
4,"['walaupun', 'sudah', 'bundling', 'tapi', 'tetap', 'mahal']"
1,"['sudah', 'bayar', 'ongkir', 'telat', 'datang', 'kemarin', 'yang', 'free', 'ongkir', 'cepat', 'datangnya', 'gimana', 'donk']"
5,['seep']
5,"['barang', 'mendarat', 'dgn', 'selamat']"
5,"['makssihh', 'paket', 'dah', 'sampai', 'barangnya', 'sesuai', 'dengan', 'gambarnyaa']"
5,"['mantap', 'hpnya', 'datangnya', 'hari', 'terakhir', 'sesuai', 'jadwal']"
5,"['pengiriman', 'cepat', 'kualitas', 'bagus']"
5,"['pengiriman', 'agak', 'terlambat', 'maklum', 'banyak', 'orderan']"
5,['alhamdulillah']
4,"['good', 'price', 'good', 'product']"
5,['sukakkk']
5,"['bagus', 'top', 'markotobbbb', 'makasih', 'lazada', 'dan', 'lex', 'id']"
4,"['mik', 'pengemasannya', 'yang', 'terlalu', 'meminimkan', 'plastlik', 'gelembung']"
1,"['lazada', 'bohong', 'kecewa']"
5,"['terimakasih', 'pesanan', 'ok', 'paking', 'baik', 'selamat', 'sampai', 'ditangan']"
5,"['mantap', 'habis', 'okkkk']"
3,"['mantabs', 'tp', 'kenapa', 'harganya', 'naik', 'min']"
5,"['tolong', 'harga', 'di', 'turunin', 'lagi', 'dong']"
5,"['sukses', 'terus', 'buat', 'lazada']"
5,"['barang', 'sudah', 'sampai', 'di', 'tangan', 'dan', 'garansi', 'tam', 'mulus', 'packing', 'bagus']"
5,"['barang', 'sesuai', 'fast', 'respone']"
5,"['barang', 'ok', 'packing', 'rapi', 'pengiriman', 'cepat', 'kurir', 'ramah', 'bgt', 'tks', 'lazada']"
3,"['kualitas', 'bagus', 'n', 'harga', 'terjangkau']"
5,"['fast', 'respon', 'barang', 'sesuai', 'pesanan']"
1,"['barang', 'yang', 'datang', 'hanya', 'hp', 'tanpa', 'powerbank', 'pelayanan', 'mengecewakan']"
5,"['akhirnya', 'bisa', 'dapet', 'redmi', 'a']"
5,"['harga', 'paling', 'murah', 'spesifikasi', 'standart', 'dibandingkan', 'merk', 'lain']"
5,"['enak', 'di', 'pakai']"
5,"['harganya', 'mantap', 'n', 'kualitas', 'hp', 'nya', 'juga']"
5,"['keren', 'sudah', 'support', 'volte', 'smartfren']"
4,"['hanya', 'perlu', 'tingkatan', 'kecepatan', 'pengiriman', 'update', 'status']"
5,"['barang', 'telah', 'diterima', 'barang', 'bagus', 'thanks', 'lazada']"
5,"['barang', 'cepat', 'sampai', 'thnks', 'lazada']"
5,"['bayar', 'di', 'tempat', 'ternyata', 'oke', 'juga']"
1,"['susah', 'untuk', 'dibeli']"
4,"['barang', 'bagus', 'packing', 'rapi', 'tapi', 'kurir', 'kurang', 'ramah']"
5,"['produk', 'bagus', 'pengirimannya', 'ninja', 'express', 'yg', 'bikin', 'emosi', 'karena', 'lamaaaa', 'nyampeknya']"
5,"['harga', 'murah', 'produk', 'kualitas', 'bagus']"
5,"['xiomi', 'redmi', 'a', 'emng', 'keren', 'harga', 'murah', 'kwalitas', 'oke', 'terima', 'ksh', 'lazada', 'terima', 'ksh', 'xiomi']"
5,"['mantap', 'promonya', 'tp', 'susah', 'belinya', 'yang', 'beli', 'jg', 'untung', 'an', 'terima', 'kasih', 'lazada']"
5,"['barang', 'sudah', 'diterima', 'harga', 'bershabat', 'untuk', 'kualitas', 'yang', 'luar', 'biasa']"
5,"['kemasan', 'rapi', 'dan', 'pengiriman', 'tepat', 'waktu']"
5,['sampaikapan']
5,"['barang', 'sampe', 'paketan', 'ok']"
3,"['dasar', 'suka', 'makan', 'duit', 'orang']"
5,"['pengiriman', 'baik', 'cepat']"
5,['thx']
5,"['harga', 'mantap', 'performa', 'keren']"
5,"['barang', 'sudah', 'diterima', 'dgn', 'baik', 'terima', 'kasih']"
5,"['pengiriman', 'cepat', 'packing', 'rapi', 'dan', 'kondisinya', 'baik']"
5,"['kurirnya', 'sangat', 'jujur']"
5,"['pokoe', 'mantap', 'lahh', 'terus', 'jatahin', 'saya', 'ya', 'hehe']"
5,['mantaffff']
5,"['packing', 'rapih', 'memuaskan', 'terimakasih', 'lazada']"
5,"['kurir', 'aktif', 'semangat', 'pak', 'kurir', 'klo', 'masalah', 'performa', 'barang', 'lihat', 'ulasan', 'buyer', 'lain']"
5,"['kualitas', 'barang', 'oke']"
3,"['penjualan', 'lazada', 'yang', 'dilakukan', 'kurang', 'baik']"
5,"['terima', 'kasih', 'paket', 'diterima', 'dengan', 'baik']"
5,"['stoknya', 'dibanyakin', 'dong', 'sukakkk', 'bingitt']"
5,"['mantap', 'dan', 'murah']"
5,"['barang', 'mewah', 'berkualitas']"
5,"['lazada', 'sering', 'lah', 'flash', 'salenya', 'dan', 'harganya', 'kenapa', 'naik']"
5,"['produk', 'baguus', 'terimakasiih']"
5,"['puas', 'dengan', 'redmi', 'a', 'kapan', 'ada', 'flash', 'sell', 'lgi']"
5,"['bagus', 'sesuai', 'deskripsi']"
5,"['joss', 'gandos']"
5,"['mantap', 'ikutan', 'flash', 'sale', 'bikin', 'deg', 'an', 'tapi', 'seru', 'barang', 'bagus', 'packing', 'rapih']"
5,"['barang', 'bagus', 'mantap', 'dan', 'sesuai', 'deskripsi', 'mantap', 'lah']"
5,"['bagus', 'dan', 'sesuai']"
3,"['harga', 'naik', 'pelayanan', 'turun']"
5,"['thank', 'lazada']"
5,"['dapat', 'harga', 'murah', 'dengan', 'spek', 'yang', 'relatif', 'tinggi', 'beda', 'jauh', 'dengan', 'harga', 'dipasaran']"
5,"['barang', 'bagus', 'dan', 'packing', 'rapi', 'thanks']"
5,"['makin', 'mantap', 'nih', 'lazada', 'murah', 'bgt']"
5,"['thanks', 'lazada']"
5,"['tapi', 'jangan', 'cancel', 'pesanan', 'melulu', 'dong']"
5,"['barangnya', 'mantap', 'dan', 'cepat', 'salam', 'dari', 'andre', 'sriwijaya', 'seluler', 'palembang']"
4,"['mantap', 'lah', 'pengiriman', 'cepat', 'minggu', 'pun', 'dikirim']"
5,"['barang', 'datang', 'sebelum', 'jadwal', 'estimasi', 'kurir', 'juga', 'ramah', 'thank', 's', 'lazada']"
5,"['pket', 'sdh', 'sy', 'terima', 'mksh', 'lazada']"
5,"['kenapa', 'harga', 'naik']"
5,"['kurir', 'nya', 'menganyelkan']"
5,"['brg', 'dtg', 'cepat', 'dan', 'brg', 'sesuai', 'deskripsi']"
5,"['manrab', 'barang', 'dari', 'lazada', 'jd', 'pengen', 'ngeflash', 'sale', 'lagi']"
5,"['mantappppppp', 'jossssss']"
5,"['puuuuaaaaaaassss', 'banget']"
5,"['sangat', 'puas', 'sangat', 'bagus', 'dengan', 'harga', 'yang', 'performa', 'juga', 'sangat', 'bagus', 'desain', 'oke']"
5,"['mentang', 'laku', 'keras', 'harganya', 'dinaikin', 'sangat', 'kecewa']"
5,"['ganti', 'jasa', 'pengiriman', 'jgn', 'nin', 'a']"
5,"['setelah', 'menanti', 'lama', 'akhirnya', 'dpt', 'juga', 'smoga', 'dpt', 'lagi', 'barang', 'bagus', 'dan', 'segel']"
4,"['dus', 'nya', 'agak', 'penyok', 'di', 'ujung', 'lain', 'kali', 'di', 'perbaiki', 'lagi', 'kualitasnya']"
5,"['termaksh', 'brg', 'sudah', 'sampai']"
5,"['paking', 'rapi', 'kurirnya', 'juga', 'ramah', 'respon', 'penjual', 'sangat', 'cepat']"
5,"['thank', 'you', 'barang', 'sampai', 'cepat', 'dengan', 'estimasi', 'yg', 'baik']"
5,"['bagus', 'cepat', 'n', 'rapi', 'bungkus', 'nya', 'rekomendasi', 'bgt']"
5,"['thanks', 'lazada', 'barang', 'sesuai', 'pengiriman', 'cepat']"
